satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,hours_level
0.34676444046779603,0.2039795267177347,0.3333333333333333,0.10891089108910891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.42107110628232386,-0.6702184449296991,0.0,0.40594059405940597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
0.19815110883874062,0.49537885060021253,0.0,0.40594059405940597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
-1.0898310986130741,0.43709898582371687,1.0,0.6732673267326733,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
-0.1733822202338983,0.7284983097061947,-0.3333333333333333,0.5247524752475248,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
0.6439911037259074,0.5536587153767082,0.3333333333333333,0.3465346534653465,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7678355467501204,-0.43709898582371687,0.3333333333333333,0.7425742574257426,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.1981511088387409,-0.4953788506002122,0.0,-0.38613861386138615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
1.0650622100082312,-0.11655972955299126,-0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5944533265162222,0.6410785125414513,0.3333333333333333,0.2376237623762376,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5696844379113796,-0.2913993238824778,-0.3333333333333333,-0.019801980198019802,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9164488783791758,-0.9616177688121769,-0.6666666666666666,0.33663366336633666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0402933214033885,-0.11655972955299126,0.0,-0.693069306930693,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
0.5696844379113796,-0.6119385801532035,0.3333333333333333,-0.1188118811881188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333
-0.7430666581452778,0.2039795267177347,0.3333333333333333,-0.1782178217821782,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333
-0.2972266632581112,-0.4662389182119647,-0.6666666666666666,-0.7623762376237624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
-0.14861333162905566,-0.5536587153767079,0.6666666666666666,0.09900990099009901,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5696844379113796,0.6702184449296991,-0.6666666666666666,-0.297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
0.8173733239598053,0.43709898582371687,0.3333333333333333,0.27722772277227725,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.12384444302421306,0.32053925627072566,-0.3333333333333333,-0.4752475247524752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
0.19815110883874062,0.7284983097061947,0.0,0.2376237623762376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4706088834920091,-0.5536587153767079,0.3333333333333333,0.16831683168316833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.42107110628232414,-0.815918106870938,-0.6666666666666666,-0.7128712871287128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
0.7430666581452775,0.029139932388247816,0.3333333333333333,-0.33663366336633666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
-0.5201466607016945,0.26225939149423,0.6666666666666666,-0.06930693069306931,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333
0.17338222023389802,0.0,0.0,-0.12871287128712872,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
0.4953777720968517,-0.2913993238824778,0.0,0.5643564356435643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.7430666581452775,0.32053925627072566,0.3333333333333333,-0.24752475247524752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
0.6687599923307497,0.26225939149423,-0.3333333333333333,-0.39603960396039606,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333
0.6687599923307497,0.34967918865897346,0.3333333333333333,0.13861386138613863,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9412177669840184,0.4662389182119647,0.0,0.04950495049504951,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1145999872179164,0.23311945910598253,-0.3333333333333333,-0.3564356435643564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333
-0.024768888604842613,0.32053925627072566,0.0,0.18811881188118812,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6439911037259074,-0.6119385801532035,-0.3333333333333333,0.504950495049505,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1.089831098613074,0.7284983097061947,0.0,0.5445544554455446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.3715333290726389,-0.32053925627072566,0.0,-0.7623762376237624,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
0.6687599923307497,0.7284983097061947,0.3333333333333333,0.297029702970297,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7926044353549627,0.43709898582371687,0.3333333333333333,0.26732673267326734,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8916799897743332,0.7284983097061947,0.0,-0.5742574257425742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
1.1145999872179164,-0.43709898582371687,0.0,0.24752475247524752,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8421422125646479,0.49537885060021253,0.0,-0.504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6666666666666666
0.8421422125646479,-0.52451878298846,0.3333333333333333,-0.09900990099009901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3333333333333333
-0.12384444302421306,0.2913993238824778,-0.6666666666666666,0.15841584158415842,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5944533265162222,-0.6993583773179469,0.0,-0.40594059405940597,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
0.6687599923307497,0.11655972955299126,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6439911037259074,0.029139932388247816,-0.6666666666666666,0.2376237623762376,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5449155493065371,-0.7867781744826902,0.3333333333333333,0.5643564356435643,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1.0650622100082312,-0.32053925627072566,0.3333333333333333,0.49504950495049505,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
-0.8173733239598057,-0.5536587153767079,0.6666666666666666,-0.3465346534653465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333
1.015524432798546,-0.4662389182119647,-0.3333333333333333,0.5841584158415841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
-0.5696844379113797,0.2039795267177347,-0.3333333333333333,0.5841584158415841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.44583999488716675,-0.4662389182119647,-0.6666666666666666,-0.7326732673267327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
0.6687599923307497,0.37881912104722126,0.3333333333333333,0.5247524752475248,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.7430666581452775,-0.52451878298846,-0.3333333333333333,-0.6633663366336634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
0.8421422125646479,0.7576382420944425,0.3333333333333333,0.5247524752475248,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.07430666581452783,-0.029139932388247816,0.0,-0.1782178217821782,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
0.6687599923307497,-0.14569966194123876,-0.3333333333333333,-0.43564356435643564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
0.6192222151210648,-0.5827986477649556,-0.3333333333333333,0.40594059405940597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.8669111011694905,0.2913993238824778,0.0,0.6138613861386139,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.7678355467501201,0.32053925627072566,-0.3333333333333333,-0.26732673267326734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
-0.3219955518629538,0.5245187829884603,-0.3333333333333333,0.04950495049504951,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3963022176774815,0.5245187829884603,-0.6666666666666666,0.07920792079207921,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09907555441937017,0.0,-0.3333333333333333,-0.0891089108910891,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
1.1145999872179164,0.1748395943294869,0.3333333333333333,-0.5148514851485149,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
-0.6439911037259075,-0.4953788506002122,0.3333333333333333,0.26732673267326734,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3467644404677964,-0.6702184449296991,0.6666666666666666,-0.5247524752475248,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666
1.0402933214033885,-0.26225939149423,0.0,0.33663366336633666,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09907555441937017,0.7867781744826904,-0.6666666666666666,-0.48514851485148514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
-0.3219955518629538,-0.6410785125414513,-0.3333333333333333,-0.13861386138613863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333
-0.3715333290726389,-0.4953788506002122,-0.6666666666666666,-0.7227722772277227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
0.2724577746532685,0.7867781744826904,0.0,-0.1188118811881188,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
0.5201466607016942,0.7867781744826904,0.3333333333333333,0.6039603960396039,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1.0650622100082312,-1.0198976335886725,0.0,-0.6336633663366337,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
1.1145999872179164,-0.6993583773179469,0.0,-0.6336633663366337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
0.2724577746532685,0.5536587153767082,-0.6666666666666666,-1.00990099009901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6666666666666666
0.09907555441937017,0.6993583773179469,0.3333333333333333,-0.24752475247524752,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333
0.5696844379113796,0.4662389182119647,0.0,0.6732673267326733,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
0.8421422125646479,0.5827986477649559,0.3333333333333333,-0.12871287128712872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
-0.14861333162905566,0.7576382420944425,0.3333333333333333,0.5742574257425742,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
-0.12384444302421306,-0.26225939149423,-0.3333333333333333,0.5247524752475248,-1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.22291999744358337,-0.7284983097061947,-0.6666666666666666,-0.6237623762376238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
-0.8916799897743334,-0.52451878298846,0.3333333333333333,-0.5544554455445545,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6666666666666666
0.5696844379113796,-0.17483959432948656,0.0,0.5544554455445545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
0.544915549306537,0.40795905343546907,0.3333333333333333,0.5247524752475248,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333
0.7926044353549627,0.32053925627072566,-0.3333333333333333,-0.31683168316831684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333
0.5201466607016942,0.2913993238824778,0.3333333333333333,0.22772277227722773,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.089831098613074,0.14569966194123907,0.0,-0.6336633663366337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
0.4706088834920091,-0.9324778364239292,0.0,0.45544554455445546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.6192222151210648,0.34967918865897346,-0.3333333333333333,-0.6831683168316832,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
0.6935288809355923,0.40795905343546907,-0.3333333333333333,-0.4752475247524752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6666666666666666
0.5944533265162222,-0.2331194591059822,-0.3333333333333333,0.3069306930693069,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.42107110628232414,-0.815918106870938,-0.6666666666666666,-0.5247524752475248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666
0.2972266632581111,0.7576382420944425,0.3333333333333333,0.32673267326732675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6687599923307497,-0.6993583773179469,0.0,0.7128712871287128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
-0.8669111011694908,0.40795905343546907,-0.3333333333333333,-0.6336633663366337,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
-0.47060888349200936,0.14569966194123907,-0.6666666666666666,-0.5247524752475248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666
0.44583999488716647,0.7867781744826904,0.3333333333333333,0.693069306930693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333
0.24768888604842584,-0.37881912104722126,-0.3333333333333333,-0.6138613861386139,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6666666666666666
0.7182977695404349,0.40795905343546907,0.0,0.4158415841584158,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.47060888349200936,-0.7284983097061947,-0.6666666666666666,-0.45544554455445546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
0.24768888604842584,0.1748395943294869,0.3333333333333333,0.6138613861386139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333
-0.12384444302421306,0.7284983097061947,0.3333333333333333,-0.26732673267326734,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
-0.049537777209685226,0.2039795267177347,-0.6666666666666666,0.2079207920792079,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3219955518629537,0.6702184449296991,0.0,0.504950495049505,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.6192222151210648,0.6119385801532035,0.0,0.6633663366336634,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
-0.12384444302421306,-0.7284983097061947,0.0,0.6435643564356436,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.7430666581452775,0.1748395943294869,-0.3333333333333333,0.12871287128712872,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.1733822202338983,-0.5536587153767079,-0.6666666666666666,-0.594059405940594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
-0.44583999488716675,-0.7867781744826902,-0.6666666666666666,-0.7425742574257426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
-0.916448878379176,-0.17483959432948656,0.3333333333333333,0.801980198019802,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.544915549306537,0.6119385801532035,0.0,0.19801980198019803,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1733822202338983,0.40795905343546907,-0.3333333333333333,0.31683168316831684,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7678355467501201,0.5536587153767082,-0.3333333333333333,0.5544554455445545,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.5696844379113796,0.7284983097061947,0.3333333333333333,0.5841584158415841,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
-0.8173733239598057,-0.8450580392591858,-0.3333333333333333,-0.37623762376237624,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
-0.07430666581452783,0.6702184449296991,0.6666666666666666,-0.37623762376237624,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333
-0.07430666581452783,0.7867781744826904,0.0,-0.5544554455445545,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
0.42107110628232386,0.40795905343546907,0.0,-0.49504950495049505,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
-0.09907555441937045,0.05827986477649563,-0.3333333333333333,-0.7029702970297029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666
-0.7678355467501204,-0.32053925627072566,0.3333333333333333,-0.3465346534653465,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333
0.8173733239598053,0.5245187829884603,0.0,0.297029702970297,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.544915549306537,0.40795905343546907,-0.3333333333333333,0.7029702970297029,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
-0.42107110628232414,-0.7867781744826902,-0.6666666666666666,-0.5841584158415841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666
-0.44583999488716675,-0.6993583773179469,-0.6666666666666666,-0.7326732673267327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666
0.024768888604842613,-0.815918106870938,-0.3333333333333333,-0.19801980198019803,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
